id,topics
6276711,"[(0, 0.10453279), (2, 0.30690226), (3, 0.30511624), (4, 0.2754959)]"
5710618,"[(0, 0.25287515), (1, 0.11453486), (3, 0.06637875), (4, 0.5510352)]"
5710728,"[(0, 0.22008681), (1, 0.11281829), (3, 0.06504872), (4, 0.5873175)]"
5762711,"[(0, 0.6698836), (2, 0.13889517), (6, 0.1651383)]"
6284413,"[(1, 0.02819444), (3, 0.6831447), (5, 0.28031164)]"
5839682,"[(0, 0.6427023), (2, 0.10810778), (4, 0.24105678)]"
6348825,"[(0, 0.71073437), (4, 0.27963927)]"
5874991,"[(0, 0.01786808), (1, 0.017876578), (2, 0.01790877), (3, 0.017864792), (4, 0.017884944), (5, 0.8748513), (6, 0.017870566), (7, 0.017874964)]"
6349168,"[(0, 0.7501249), (4, 0.23986396)]"
6349365,"[(0, 0.79620844), (4, 0.19350542)]"
5875014,"[(0, 0.34524518), (4, 0.122177385), (5, 0.16802065), (7, 0.35939243)]"
6404673,"[(1, 0.1313123), (2, 0.677759), (4, 0.15617843)]"
6409693,"[(0, 0.74602425), (4, 0.24396418)]"
5875626,"[(0, 0.125), (1, 0.125), (2, 0.125), (3, 0.125), (4, 0.125), (5, 0.125), (6, 0.125), (7, 0.125)]"
6427423,"[(0, 0.2999169), (3, 0.6531369)]"
5889408,"[(1, 0.06581774), (2, 0.41338754), (5, 0.40509453), (7, 0.10884013)]"
6458947,"[(0, 0.7500153), (4, 0.23997343)]"
6496401,"[(2, 0.14714773), (3, 0.59108156), (4, 0.15086022), (6, 0.103321396)]"
6500904,"[(0, 0.7075143), (2, 0.08741432), (3, 0.16216344), (7, 0.040838283)]"
5905450,"[(1, 0.09889433), (2, 0.31334394), (3, 0.505438), (5, 0.076633416)]"
6501004,"[(0, 0.7466707), (3, 0.2168788), (7, 0.03336609)]"
5946787,"[(0, 0.25500956), (3, 0.6420162), (7, 0.08841345)]"
6529815,"[(0, 0.04169127), (1, 0.041677892), (2, 0.04170622), (3, 0.04173657), (4, 0.37493327), (5, 0.37489858), (6, 0.041668374), (7, 0.04168784)]"
6530327,"[(0, 0.06253504), (1, 0.06250086), (2, 0.06256069), (3, 0.062527485), (4, 0.06250086), (5, 0.5623441), (6, 0.06250086), (7, 0.06253009)]"
6532293,"[(0, 0.041719723), (1, 0.04169054), (2, 0.04167962), (3, 0.041699942), (4, 0.041699078), (5, 0.041666795), (6, 0.70814997), (7, 0.04169431)]"
6533349,"[(0, 0.041719362), (1, 0.04169054), (2, 0.04167962), (3, 0.041699935), (4, 0.04169907), (5, 0.041666795), (6, 0.7081503), (7, 0.041694302)]"
6533799,"[(0, 0.04172112), (1, 0.04169055), (2, 0.041679624), (3, 0.041699953), (4, 0.04169909), (5, 0.0416668), (6, 0.7081485), (7, 0.041694317)]"
5959060,"[(3, 0.96975917)]"
6548225,"[(2, 0.41588247), (3, 0.46024305), (5, 0.11642362)]"
5971306,"[(0, 0.33750626), (2, 0.07716553), (4, 0.18385853), (5, 0.12310592), (7, 0.27491504)]"
6564083,"[(0, 0.09821047), (2, 0.30440667), (3, 0.58728164)]"
5992273,"[(0, 0.74601626), (4, 0.24397218)]"
6581585,"[(0, 0.7500612), (4, 0.23992757)]"
6007598,"[(3, 0.9831326)]"
6007711,"[(0, 0.5432856), (5, 0.43321985)]"
6010103,"[(3, 0.9805234)]"
6618954,"[(0, 0.15931784), (2, 0.29267296), (4, 0.27746883), (7, 0.26450503)]"
6619097,"[(0, 0.43226254), (3, 0.045763273), (4, 0.0439709), (7, 0.47231495)]"
6038067,"[(1, 0.049999487), (2, 0.34095162), (3, 0.18462186), (4, 0.4170597)]"
6664678,"[(0, 0.1467948), (2, 0.4809394), (4, 0.08428866), (7, 0.2754525)]"
6044652,"[(0, 0.8979505), (7, 0.08372417)]"
6045117,"[(2, 0.17829534), (3, 0.7875757)]"
6045746,"[(0, 0.9042976), (7, 0.075931385)]"
6045964,"[(3, 0.92970824), (6, 0.0524005)]"
6681127,"[(3, 0.32053578), (4, 0.6690352)]"
6686114,"[(3, 0.8672649), (5, 0.11604813)]"
6046605,"[(0, 0.20704013), (4, 0.7769837)]"
6047437,"[(5, 0.35341614), (7, 0.6321318)]"
6048366,"[(0, 0.79054505), (4, 0.1294516), (7, 0.06722302)]"
7887271,"[(3, 0.94611144), (6, 0.045158032)]"
6809404,"[(0, 0.38646415), (2, 0.10804341), (3, 0.06841029), (4, 0.4239077)]"
6823609,"[(0, 0.41531628), (2, 0.13738371), (4, 0.13564257), (7, 0.3025552)]"
6823719,"[(0, 0.36408672), (4, 0.21755621), (7, 0.40504137)]"
6824049,"[(0, 0.76492274), (7, 0.22402623)]"
6824136,"[(4, 0.44507423), (7, 0.52227664)]"
7922785,"[(4, 0.98891735)]"
6843810,"[(0, 0.04170611), (1, 0.04167244), (2, 0.04179538), (3, 0.47741786), (4, 0.041711193), (5, 0.041696265), (6, 0.27230996), (7, 0.0416908)]"
6844209,"[(0, 0.020851873), (1, 0.020839801), (2, 0.020848412), (3, 0.28817675), (4, 0.5867402), (5, 0.020845644), (6, 0.020834276), (7, 0.020863025)]"
6844367,"[(0, 0.031285252), (1, 0.031265084), (2, 0.031278215), (3, 0.45815805), (4, 0.35422656), (5, 0.03126633), (6, 0.03125119), (7, 0.03126931)]"
6845654,"[(0, 0.28577015), (1, 0.015639728), (2, 0.015654644), (3, 0.62034595), (4, 0.01566565), (5, 0.015642343), (6, 0.015636276), (7, 0.015645254)]"
7925886,"[(0, 0.72580194), (5, 0.24531126)]"
7931794,"[(0, 0.97344744)]"
6850615,"[(0, 0.34507194), (2, 0.24778414), (3, 0.20924851), (5, 0.18862467)]"
6856466,"[(0, 0.108061545), (2, 0.63722557), (3, 0.22343543)]"
6862399,"[(0, 0.025010489), (1, 0.025001226), (2, 0.025022266), (3, 0.025005955), (4, 0.025016181), (5, 0.025012165), (6, 0.025000427), (7, 0.8249313)]"
6865394,"[(2, 0.60302675), (4, 0.08731535), (5, 0.19047412), (7, 0.112593144)]"
6865459,"[(2, 0.5889018), (4, 0.36414835)]"
6870583,"[(0, 0.020901117), (1, 0.020847084), (2, 0.020890823), (3, 0.85383946), (4, 0.020871934), (5, 0.020856066), (6, 0.02089796), (7, 0.020895522)]"
6895151,"[(0, 0.56212115), (1, 0.0625065), (2, 0.06250883), (3, 0.06264404), (4, 0.06255294), (5, 0.062528625), (6, 0.0625065), (7, 0.06263138)]"
7939069,"[(1, 0.11754161), (2, 0.8668108)]"
6988384,"[(0, 0.36051401), (3, 0.31737244), (4, 0.26857558), (6, 0.044428263)]"
7980507,"[(0, 0.13900599), (2, 0.64641565), (5, 0.12723915), (6, 0.07168644)]"
6995492,"[(1, 0.09200299), (2, 0.50060195), (3, 0.07967805), (5, 0.32056278)]"
7094585,"[(2, 0.9878321)]"
8035581,"[(0, 0.17681469), (1, 0.063850045), (3, 0.2157229), (4, 0.050312407), (5, 0.28558785), (6, 0.11402805), (7, 0.091363974)]"
8143176,"[(0, 0.38901997), (3, 0.31670633), (6, 0.16580015), (7, 0.11902619)]"
7117981,"[(4, 0.98831946)]"
7142866,"[(0, 0.5815974), (3, 0.40824842)]"
8145155,"[(0, 0.08239612), (2, 0.2153796), (4, 0.5591539), (5, 0.07302647), (6, 0.06388496)]"
7143094,"[(0, 0.57683307), (3, 0.39514843), (5, 0.019670943)]"
7143198,"[(0, 0.5687877), (3, 0.42091912)]"
7186750,"[(4, 0.98847365)]"
7186978,"[(0, 0.55878496), (4, 0.42196313)]"
7208458,"[(0, 0.060178444), (3, 0.59939784), (5, 0.32711154)]"
7209522,"[(1, 0.07519065), (2, 0.5033244), (3, 0.059890706), (4, 0.08326827), (5, 0.27311045)]"
7228030,"[(0, 0.9649313)]"
8207213,"[(2, 0.20467405), (3, 0.65410507), (6, 0.07154103), (7, 0.061192986)]"
8219258,"[(0, 0.062501565), (1, 0.06251848), (2, 0.5622653), (3, 0.062501565), (4, 0.062510654), (5, 0.062501565), (6, 0.06250162), (7, 0.0626993)]"
7265155,"[(0, 0.0975702), (2, 0.08059398), (3, 0.5511947), (5, 0.26474816)]"
8229885,"[(3, 0.36894056), (4, 0.61985236)]"
7311170,"[(3, 0.92212635), (6, 0.06649549)]"
7369231,"[(1, 0.081091866), (2, 0.49983492), (3, 0.09607285), (5, 0.31584617)]"
8230315,"[(0, 0.015636297), (1, 0.15712637), (2, 0.015644444), (3, 0.3300041), (4, 0.43469465), (5, 0.015634999), (6, 0.015626756), (7, 0.015632419)]"
8230322,"[(0, 0.06256086), (1, 0.062505834), (2, 0.56204045), (3, 0.062670015), (4, 0.06266792), (5, 0.06254669), (6, 0.0625041), (7, 0.0625041)]"
8233982,"[(0, 0.240384), (4, 0.62543726), (5, 0.12440323)]"
7375957,"[(4, 0.75531065), (7, 0.2344023)]"
7391438,"[(4, 0.98831934)]"
7391649,"[(4, 0.9883198)]"
7406174,"[(0, 0.011381758), (1, 0.011377361), (2, 0.6745163), (3, 0.2572014), (4, 0.011385), (5, 0.011378781), (6, 0.011381629), (7, 0.011377697)]"
8244584,"[(0, 0.48439926), (3, 0.26608586), (5, 0.19950692), (6, 0.038363125)]"
7441176,"[(5, 0.9904788)]"
8249138,"[(0, 0.013904591), (1, 0.013899576), (2, 0.013903634), (3, 0.3442381), (4, 0.57236034), (5, 0.013909453), (6, 0.013889552), (7, 0.013894799)]"
8263542,"[(2, 0.12765439), (3, 0.5723604), (5, 0.29050216)]"
7444290,"[(3, 0.3030638), (4, 0.68650806)]"
7503281,"[(0, 0.011376813), (1, 0.0113764545), (2, 0.011385079), (3, 0.011372893), (4, 0.011382434), (5, 0.0113796145), (6, 0.21567184), (7, 0.71605486)]"
7517247,"[(0, 0.012513093), (1, 0.01251403), (2, 0.012523573), (3, 0.01250746), (4, 0.0125170695), (5, 0.01251808), (6, 0.2520435), (7, 0.6728632)]"
7517361,"[(0, 0.012513093), (1, 0.01251402), (2, 0.012524269), (3, 0.012507463), (4, 0.0125170695), (5, 0.012518077), (6, 0.25215787), (7, 0.6727482)]"
7517438,"[(0, 0.012513096), (1, 0.012514034), (2, 0.012526596), (3, 0.012507463), (4, 0.012517075), (5, 0.012518089), (6, 0.25204182), (7, 0.6728619)]"
7517470,"[(0, 0.012513094), (1, 0.0125140315), (2, 0.012523255), (3, 0.012507461), (4, 0.012517071), (5, 0.012518082), (6, 0.25203997), (7, 0.67286706)]"
7517501,"[(0, 0.0125130955), (1, 0.01251404), (2, 0.012523338), (3, 0.012507459), (4, 0.012517072), (5, 0.012518086), (6, 0.25194895), (7, 0.67295796)]"
7517547,"[(0, 0.012513103), (1, 0.01251405), (2, 0.012529572), (3, 0.012507463), (4, 0.0125170825), (5, 0.012518097), (6, 0.25192213), (7, 0.6729786)]"
7534875,"[(1, 0.025196696), (2, 0.19008325), (3, 0.14874618), (4, 0.52204597), (7, 0.108151235)]"
7534916,"[(1, 0.025196426), (2, 0.19007252), (3, 0.1487563), (4, 0.5220451), (7, 0.10815291)]"
7701968,"[(0, 0.93118924), (6, 0.04458844)]"
7743921,"[(0, 0.88076115), (3, 0.09893572)]"
7765765,"[(0, 0.23022021), (3, 0.32030824), (5, 0.4310666)]"
7766571,"[(0, 0.8853814), (4, 0.09432936)]"
8295110,"[(0, 0.011373016), (1, 0.0113843335), (2, 0.011377322), (3, 0.34533617), (4, 0.011372115), (5, 0.4089326), (6, 0.011372611), (7, 0.18885183)]"
7809941,"[(0, 0.78888106), (4, 0.07638526), (7, 0.1216984)]"
8322064,"[(3, 0.35346568), (4, 0.63549197)]"
7811040,"[(0, 0.19721632), (2, 0.25397232), (3, 0.4124229), (5, 0.12933536)]"
7812647,"[(2, 0.49208963), (3, 0.15937974), (4, 0.08277467), (5, 0.21367157), (6, 0.047204755)]"
8376985,"[(0, 0.9043384), (5, 0.0729077)]"
7828921,"[(4, 0.2626452), (5, 0.2611015), (7, 0.46264994)]"
8414214,"[(0, 0.37471628), (3, 0.44958088), (5, 0.15879276)]"
8492683,"[(4, 0.10048739), (5, 0.29390967), (7, 0.5824275)]"
8506914,"[(2, 0.9879985)]"
8526119,"[(1, 0.09466454), (2, 0.44730845), (4, 0.26156497), (6, 0.1607047)]"
8541215,"[(0, 0.97342587)]"
8557775,"[(0, 0.2640225), (5, 0.7033268)]"
7863871,"[(2, 0.6033596), (3, 0.3704222), (6, 0.018294366)]"
8558763,"[(0, 0.4077129), (5, 0.5596187)]"
9301065,"[(4, 0.94575685), (5, 0.04449397)]"
8560247,"[(2, 0.16338618), (5, 0.82845026)]"
9301329,"[(4, 0.9884738)]"
8566331,"[(4, 0.34443444), (5, 0.644835)]"
9334157,"[(0, 0.17450045), (2, 0.37865034), (5, 0.42078003)]"
9351926,"[(3, 0.98053217)]"
9370594,"[(0, 0.30483916), (3, 0.44214675), (5, 0.22797251)]"
8572527,"[(5, 0.42542106), (7, 0.544532)]"
9397325,"[(0, 0.96192366)]"
9397908,"[(0, 0.96192324)]"
8577027,"[(4, 0.3444289), (5, 0.64484054)]"
9435370,"[(4, 0.7577311), (7, 0.23198193)]"
8577143,"[(1, 0.09559293), (2, 0.6991189), (7, 0.19485444)]"
8577530,"[(4, 0.34441656), (5, 0.6448529)]"
8577673,"[(4, 0.33199388), (5, 0.6575736)]"
9441899,"[(3, 0.13625742), (4, 0.6189448), (6, 0.22163491)]"
9480955,"[(0, 0.5177773), (1, 0.07496211), (4, 0.10870732), (7, 0.2869089)]"
8578166,"[(2, 0.15226977), (4, 0.2895133), (5, 0.5492762)]"
8586853,"[(0, 0.40768117), (5, 0.5596505)]"
9484794,"[(5, 0.88282245), (7, 0.107420206)]"
9498787,"[(0, 0.9619236)]"
8597565,"[(4, 0.98847365)]"
9518813,"[(0, 0.75907594), (7, 0.2270107)]"
8597633,"[(4, 0.9886222)]"
8598431,"[(2, 0.1522938), (4, 0.28949657), (5, 0.54926884)]"
8636861,"[(0, 0.4076836), (5, 0.55964804)]"
8637229,"[(1, 0.087531775), (2, 0.389688), (3, 0.23843336), (7, 0.27369204)]"
9532708,"[(2, 0.36073655), (3, 0.6278763)]"
9534474,"[(0, 0.1237532), (3, 0.51764566), (4, 0.12163463), (5, 0.21977992), (6, 0.012766232)]"
9534506,"[(0, 0.7639917), (4, 0.16041856), (6, 0.049514104)]"
9552894,"[(0, 0.9206778), (6, 0.051516835)]"
8655832,"[(3, 0.24895315), (5, 0.6038332), (6, 0.12112495)]"
8661047,"[(0, 0.3434247), (3, 0.060160533), (7, 0.57554436)]"
8682428,"[(0, 0.6085872), (5, 0.36010277)]"
9552982,"[(0, 0.9538632)]"
9565266,"[(3, 0.82755786), (5, 0.13290267)]"
9565938,"[(3, 0.5737243), (4, 0.38210392)]"
9567232,"[(3, 0.5737796), (4, 0.38204876)]"
8682525,"[(0, 0.6086812), (5, 0.36000875)]"
8690068,"[(0, 0.6086227), (5, 0.36006722)]"
8690717,"[(0, 0.7234617), (4, 0.17145987), (5, 0.0942855)]"
8722428,"[(0, 0.60867137), (5, 0.36001855)]"
8723077,"[(0, 0.6086432), (5, 0.36004674)]"
8723159,"[(0, 0.60865957), (5, 0.36003035)]"
9597254,"[(3, 0.7000033), (5, 0.14827383), (6, 0.108749986), (7, 0.03489449)]"
8723394,"[(0, 0.6086006), (5, 0.36008927)]"
9605000,"[(0, 0.9203998), (1, 0.011366658), (2, 0.0113669755), (3, 0.011370994), (4, 0.01137828), (5, 0.011370027), (6, 0.01137293), (7, 0.011374373)]"
9605561,"[(0, 0.92039996), (1, 0.011366657), (2, 0.011366975), (3, 0.011370993), (4, 0.011377457), (5, 0.0113700265), (6, 0.011372929), (7, 0.011375004)]"
8723482,"[(0, 0.6086783), (5, 0.36001167)]"
9605875,"[(0, 0.9204012), (1, 0.011366655), (2, 0.011366974), (3, 0.011370991), (4, 0.0113770105), (5, 0.011370024), (6, 0.011372927), (7, 0.011374221)]"
9605929,"[(0, 0.9204007), (1, 0.011366657), (2, 0.011366975), (3, 0.011370992), (4, 0.011377454), (5, 0.011370025), (6, 0.0113729285), (7, 0.011374326)]"
8723550,"[(0, 0.43737236), (2, 0.158174), (5, 0.38126877)]"
9638719,"[(3, 0.57373893), (4, 0.38208932)]"
8723614,"[(0, 0.87382436), (4, 0.09612093)]"
9661801,"[(0, 0.031296406), (1, 0.03125233), (2, 0.03125233), (3, 0.03125233), (4, 0.5311975), (5, 0.28123668), (6, 0.03125233), (7, 0.031260137)]"
8723654,"[(0, 0.6086221), (5, 0.36006784)]"
9671347,"[(2, 0.57859784), (3, 0.38726395)]"
8743778,"[(2, 0.104476444), (3, 0.66941714), (7, 0.21248998)]"
8767456,"[(3, 0.37871152), (4, 0.610557)]"
9685333,"[(0, 0.050990753), (2, 0.059579264), (3, 0.39319807), (5, 0.35986093), (6, 0.04667703), (7, 0.086355574)]"
9687046,"[(0, 0.18997276), (2, 0.11628918), (3, 0.28230232), (4, 0.20761782), (5, 0.19599326)]"
8768176,"[(3, 0.37873554), (4, 0.61053306)]"
9691156,"[(3, 0.50561696), (5, 0.4858482)]"
9705574,"[(0, 0.51778996), (1, 0.07495356), (4, 0.108697385), (7, 0.28691474)]"
9721046,"[(1, 0.15254737), (2, 0.14985661), (5, 0.66629606)]"
8768750,"[(3, 0.37873542), (4, 0.6105332)]"
9739939,"[(0, 0.010428475), (1, 0.010425494), (2, 0.010419142), (3, 0.010428914), (4, 0.9270312), (5, 0.010425077), (6, 0.0104209585), (7, 0.01042077)]"
9740895,"[(0, 0.017861439), (1, 0.017873125), (2, 0.017876916), (3, 0.017866697), (4, 0.87492585), (5, 0.017881373), (6, 0.017857295), (7, 0.017857319)]"
9745724,"[(0, 0.06250198), (1, 0.06250198), (2, 0.06250198), (3, 0.5624258), (4, 0.06250198), (5, 0.062562376), (6, 0.06250198), (7, 0.06250198)]"
8768773,"[(3, 0.3787276), (4, 0.61054087)]"
8768806,"[(4, 0.9869146)]"
9761008,"[(0, 0.48362598), (4, 0.4242921), (6, 0.079029866)]"
9766398,"[(0, 0.5057051), (4, 0.42088002), (6, 0.061814573)]"
9766702,"[(0, 0.48360652), (4, 0.4243022), (6, 0.07903922)]"
9799037,"[(4, 0.56901443), (7, 0.39684087)]"
9814260,"[(4, 0.98831993)]"
8768866,"[(4, 0.8631207), (6, 0.124151714)]"
9814335,"[(4, 0.98832005)]"
8768895,"[(4, 0.9869136)]"
8768929,"[(4, 0.9869146)]"
9814713,"[(4, 0.7577263), (7, 0.2319867)]"
9828765,"[(4, 0.86311793), (6, 0.12415395)]"
8768949,"[(4, 0.86312145), (6, 0.12415105)]"
8768968,"[(4, 0.86311895), (6, 0.12415322)]"
9847144,"[(4, 0.27786085), (5, 0.27436095), (7, 0.43251598)]"
8775303,"[(2, 0.56499696), (3, 0.37078083), (5, 0.05515002)]"
9864861,"[(0, 0.7107263), (4, 0.27964726)]"
8787721,"[(0, 0.4361615), (2, 0.14218318), (5, 0.41172132)]"
9866718,"[(4, 0.98831993)]"
9871809,"[(0, 0.23874578), (2, 0.24068941), (5, 0.49335775)]"
9872583,"[(0, 0.27915654), (2, 0.28283456), (5, 0.40324533)]"
9872687,"[(0, 0.30255815), (2, 0.18794201), (5, 0.48447165)]"
8798919,"[(0, 0.41203618), (1, 0.012506416), (2, 0.012516062), (3, 0.5128957), (4, 0.012512737), (5, 0.012513976), (6, 0.012509148), (7, 0.012509751)]"
8804938,"[(1, 0.15264763), (5, 0.29942355), (6, 0.12242733), (7, 0.40986022)]"
9886049,"[(4, 0.75772256), (7, 0.23199046)]"
9887054,"[(0, 0.02501344), (1, 0.025049318), (2, 0.44233528), (3, 0.40751025), (4, 0.025001068), (5, 0.025077911), (6, 0.025002096), (7, 0.025010617)]"
8805100,"[(0, 0.05606637), (1, 0.122268245), (5, 0.4045674), (6, 0.0804493), (7, 0.3267694)]"
8805177,"[(1, 0.20845841), (6, 0.2095593), (7, 0.5535522)]"
8818893,"[(0, 0.16623339), (2, 0.10734526), (4, 0.2003335), (5, 0.51893693)]"
8858198,"[(4, 0.8486517), (7, 0.1412)]"
9906865,"[(3, 0.6996528), (5, 0.26279455)]"
8858675,"[(4, 0.98832005)]"
9911088,"[(5, 0.7441321), (6, 0.03456869), (7, 0.2128389)]"
8872156,"[(3, 0.87232995), (4, 0.11851457)]"
9927885,"[(0, 0.34356597), (2, 0.5505918), (7, 0.095574774)]"
9928182,"[(3, 0.9357032), (7, 0.042844266)]"
9930336,"[(0, 0.35492703), (2, 0.5604721), (7, 0.07433184)]"
9930413,"[(2, 0.40840244), (3, 0.16798173), (4, 0.24296872), (7, 0.17338733)]"
8892305,"[(3, 0.5984513), (5, 0.35734922)]"
9966421,"[(0, 0.97914)]"
8946730,"[(0, 0.92880636), (6, 0.04531605)]"
8958059,"[(1, 0.040416323), (2, 0.21697628), (3, 0.23125453), (4, 0.50190073)]"
8975844,"[(1, 0.05841917), (2, 0.30645028), (3, 0.37085572), (4, 0.25425354)]"
9983002,"[(0, 0.19943671), (3, 0.47883937), (4, 0.21570808), (6, 0.098962955)]"
9989843,"[(0, 0.979625)]"
9990182,"[(0, 0.98094314)]"
9998921,"[(0, 0.01786928), (1, 0.017892592), (2, 0.017866673), (3, 0.017860712), (4, 0.017872455), (5, 0.87487584), (6, 0.017890405), (7, 0.017872034)]"
10001507,"[(0, 0.020838646), (1, 0.29589912), (2, 0.5790355), (3, 0.020835197), (4, 0.02084202), (5, 0.020854102), (6, 0.020838497), (7, 0.020856893)]"
10002502,"[(0, 0.09235167), (1, 0.72365147), (3, 0.077956), (4, 0.098780766)]"
10007435,"[(0, 0.97962624)]"
10008465,"[(0, 0.9805323)]"
10040727,"[(1, 0.12693846), (2, 0.856733)]"
10040833,"[(2, 0.15122943), (3, 0.631537), (5, 0.20031422)]"
9000447,"[(0, 0.97174245)]"
9033899,"[(2, 0.054854136), (3, 0.56904334), (4, 0.36616752)]"
10044794,"[(3, 0.65079343), (5, 0.33993027)]"
9086516,"[(2, 0.12764229), (3, 0.5723602), (5, 0.29051447)]"
9097272,"[(0, 0.10191205), (2, 0.16989096), (3, 0.50513613), (4, 0.21283676)]"
10084023,"[(3, 0.40299916), (5, 0.3907678), (7, 0.19017668)]"
9138303,"[(4, 0.98831993)]"
10096800,"[(0, 0.29824412), (3, 0.68809557)]"
10126567,"[(0, 0.6718538), (4, 0.31771725)]"
9148203,"[(0, 0.45666796), (4, 0.5155233)]"
9196789,"[(0, 0.26184875), (1, 0.03413303), (2, 0.26531097), (3, 0.14208774), (4, 0.21276005), (5, 0.07975254)]"
10126757,"[(2, 0.35831735), (5, 0.6021553)]"
10133495,"[(0, 0.53355044), (7, 0.4289014)]"
10184289,"[(0, 0.6648739), (4, 0.32469726)]"
9286443,"[(0, 0.7107337), (4, 0.27963993)]"
10197913,"[(0, 0.11526821), (2, 0.07636283), (3, 0.45015866), (5, 0.34656754)]"
10255247,"[(1, 0.8287422), (2, 0.049264252), (6, 0.11039964)]"
10262454,"[(3, 0.9238844), (7, 0.06875129)]"
10198572,"[(0, 0.26938286), (2, 0.46258605), (5, 0.10052), (7, 0.15685484)]"
10215381,"[(3, 0.91573185), (7, 0.07711338)]"
10272025,"[(1, 0.9358186), (2, 0.04974678)]"
10318447,"[(0, 0.012522456), (1, 0.012525021), (2, 0.012515324), (3, 0.01251861), (4, 0.012517598), (5, 0.9123768), (6, 0.012515901), (7, 0.012508289)]"
10322730,"[(1, 0.98314416)]"
10324392,"[(1, 0.98174196)]"
10344957,"[(0, 0.50735164), (3, 0.44256032)]"
10215460,"[(0, 0.18325953), (3, 0.8075837)]"
10216072,"[(3, 0.93213284), (7, 0.060575083)]"
10239540,"[(0, 0.21865498), (3, 0.7720753)]"
10239755,"[(3, 0.9267293), (7, 0.06568351)]"
10240767,"[(0, 0.20055868), (3, 0.7902844)]"
10241315,"[(0, 0.15870038), (3, 0.83256817)]"
10253380,"[(0, 0.66488165), (4, 0.32468948)]"
10346339,"[(1, 0.8328549), (2, 0.15348892)]"
10391863,"[(3, 0.8336198), (7, 0.12685089)]"
10401272,"[(2, 0.05557159), (3, 0.68421257), (4, 0.16750568), (5, 0.083075404)]"
10414227,"[(0, 0.7107376), (4, 0.279636)]"
10438979,"[(0, 0.5535139), (2, 0.14882186), (3, 0.08643234), (4, 0.13450198), (7, 0.06629799)]"
10458796,"[(4, 0.32840693), (5, 0.64736766)]"
10469166,"[(5, 0.8904591), (7, 0.09978323)]"
10253440,"[(0, 0.66488117), (4, 0.32468984)]"
10476886,"[(0, 0.64269215), (2, 0.108097516), (4, 0.24107718)]"
10253523,"[(0, 0.69537723), (4, 0.29433662)]"
11626071,"[(0, 0.11204377), (2, 0.52765507), (6, 0.25322032), (7, 0.08851977)]"
10499497,"[(0, 0.63132405), (4, 0.3581003)]"
11638276,"[(1, 0.16933063), (2, 0.15005533), (3, 0.2967163), (4, 0.3099468), (7, 0.067583784)]"
11678222,"[(0, 0.025010115), (1, 0.02508897), (2, 0.025020337), (3, 0.025004655), (4, 0.02501533), (5, 0.02503481), (6, 0.8248152), (7, 0.02501056)]"
11678951,"[(1, 0.41963178), (2, 0.19879399), (5, 0.35311404)]"
11679909,"[(0, 0.35489875), (2, 0.5534982), (7, 0.08116401)]"
11680353,"[(2, 0.43789297), (3, 0.3314368), (5, 0.19155076)]"
11680441,"[(0, 0.36879846), (2, 0.5452782), (7, 0.07565286)]"
11682313,"[(0, 0.36810094), (2, 0.5391441), (7, 0.08231673)]"
11700246,"[(0, 0.7259791), (3, 0.18351388), (4, 0.08193346)]"
11700643,"[(0, 0.7259885), (3, 0.18352851), (4, 0.08190953)]"
11721276,"[(0, 0.7711626), (7, 0.2090692)]"
11721497,"[(1, 0.98135746)]"
11747633,"[(0, 0.3456967), (2, 0.344646), (4, 0.22847326), (5, 0.074320324)]"
11752104,"[(0, 0.18880513), (2, 0.14855719), (4, 0.6543965)]"
10500437,"[(0, 0.50737226), (3, 0.44253975)]"
10501015,"[(0, 0.50735235), (3, 0.44255957)]"
10514355,"[(5, 0.99047905)]"
10526433,"[(3, 0.8977732), (7, 0.09606867)]"
10528006,"[(1, 0.9417374), (6, 0.047205962)]"
10550230,"[(0, 0.7460332), (4, 0.2439552)]"
11778475,"[(0, 0.15538427), (2, 0.30640572), (4, 0.24694395), (5, 0.24944174), (6, 0.03735264)]"
10553804,"[(0, 0.7960779), (4, 0.19363602)]"
10555006,"[(0, 0.75003237), (4, 0.23995642)]"
11812244,"[(0, 0.29316482), (3, 0.09880598), (4, 0.5995704)]"
11830094,"[(0, 0.63192296), (7, 0.32855073)]"
10599875,"[(0, 0.454073), (1, 0.53381145)]"
10602388,"[(0, 0.27109486), (2, 0.26001564), (5, 0.4390926)]"
10636594,"[(0, 0.72291684), (1, 0.054230083), (2, 0.19967328)]"
10707885,"[(0, 0.041721944), (1, 0.04169056), (2, 0.041679624), (3, 0.04170002), (4, 0.041699197), (5, 0.041666795), (6, 0.70814747), (7, 0.04169433)]"
10733776,"[(3, 0.6666969), (6, 0.28321597)]"
10737314,"[(0, 0.18747833), (1, 0.1406298), (2, 0.34734643), (4, 0.10898431), (6, 0.19990191)]"
10753969,"[(5, 0.48872823), (6, 0.46429655)]"
10773569,"[(1, 0.98135597)]"
10794254,"[(4, 0.8631193), (6, 0.124152906)]"
11853093,"[(0, 0.7107425), (4, 0.27963093)]"
11853937,"[(0, 0.79607725), (4, 0.19363664)]"
11854443,"[(0, 0.11586981), (2, 0.20474708), (4, 0.52189565), (7, 0.15106638)]"
11858094,"[(0, 0.025010116), (1, 0.02509613), (2, 0.02502034), (3, 0.025004653), (4, 0.025015334), (5, 0.025034823), (6, 0.82480806), (7, 0.02501056)]"
11860348,"[(0, 0.7961371), (4, 0.19357665)]"
10819774,"[(4, 0.863122), (6, 0.12415052)]"
